b0020_b3762 :1 b0020 b3762 :2 1     b0020           b3762           1uthA/1_0_0     1uthA/1_1_1           15.8       44.1       0.64        180         9%
b0153_b3479 :1 b0153 b3479 :2 1     b0153           b3479           2nq2A/0_0_0     2nq2A/0_1_1           11.2       28.7       0.73        143        28%
b0153_b4106 :1 b0153 b4106 :2 1     b0153           b4106           2nq2A/0_0_0     2nq2A/0_1_1           10.9       28.0       0.68        143        35%
b0153_b4287 :1 b0153 b4287 :2 1     b0153           b4287           2nq2A/0_0_0     2nq2A/0_1_1           10.9       28.0       0.68        143        31%
b0153_b4288 :1 b0153 b4288 :2 1     b0153           b4288           4dblA/1_0_0     4dblA/1_1_1           17.3       48.4       0.71        213        34%
b0153_b4289 :1 b0153 b4289 :2 1     b0153           b4289           4dblA/1_0_0     4dblA/1_1_1           16.3       45.5       0.66        208        30%
b0168_b2385 :1 b0168 b2385 :2 1     b0168           b2385           2v3zA/1_0_6     2v3zA/1_0_0            5.9       13.5       0.53        207        21%
b0194_b1719 :1 b0194 b1719 :2 1     b0194           b1719           1wleA/1_0_0     1wleA/1_1_1           21.8       62.7       0.70        242        16%
b0199_b0448 :1 b0199 b0448 :2 1     b0199           b0448           2r6gA/1_0_0     2r6gA/1_1_1           15.1       42.3       0.59        218        26%
b0199_b0449 :1 b0199 b0449 :2 1     b0199           b0449           2r6gA/1_0_0     2r6gA/1_1_1           15.0       42.1       0.59        218        24%
b0199_b0886 :1 b0199 b0886 :2 1     b0199           b0886           3puwA/0_0_3     3puwA/0_1_4           14.3       40.0       0.59        213        29%
b0199_b0887 :1 b0199 b0887 :2 1     b0199           b0887           3puwA/1_0_3     3puwA/1_1_4           14.1       40.1       0.49        215        27%
b0199_b0914 :1 b0199 b0914 :2 1     b0199           b0914           2r6gA/1_0_0     2r6gA/1_1_1           15.8       44.6       0.60        220        28%
b0199_b1681 :1 b0199 b1681 :2 1     b0199           b1681           2zu0C/1_0_2     2zu0C/1_1_0            9.6       24.8       0.61        113        46%
b0199_b1709 :1 b0199 b1709 :2 1     b0199           b1709           2oljA/0_0_0     2oljA/0_1_1            8.1       18.8       0.71        131        45%
b0199_b3749 :1 b0199 b3749 :2 1     b0199           b3749           2q0hA/1_0_0     2q0hA/1_1_1            8.3       19.7       0.69        131        47%
b0199_b4087 :1 b0199 b4087 :2 1     b0199           b4087           2q0hA/0_0_0     2q0hA/0_1_1            8.2       19.5       0.69        131        45%
b0208_b0316 :1 b0208 b0316 :2 1     b0208           b0316           1utbA/1_0_2     1utbA/1_1_3           17.1       47.6       0.72        198        11%
b0208_b3118 :1 b0208 b3118 :2 1     b0208           b3118           3ho7A/0_0_0     3ho7A/0_1_1           12.7       34.2       0.66        185         8%
b0208_b3585 :1 b0208 b3585 :2 1     b0208           b3585           1utbA/1_0_2     1utbA/1_1_3           16.7       46.2       0.72        197         9%
b0254_b0504 :1 b0254 b0504 :2 1     b0254           b0504           3hhgA/1_0_0     3hhgA/1_1_1           15.1       42.0       0.64        174        15%
b0254_b0768 :1 b0254 b0768 :2 1     b0254           b0768           3ispA/1_0_2     3ispA/1_1_1           13.7       37.6       0.62        155        12%
b0254_b1275 :1 b0254 b1275 :2 1     b0254           b1275           2h98A/1_0_0     2h98A/1_1_1           13.7       38.0       0.58        165        17%
b0254_b2015 :1 b0254 b2015 :2 1     b0254           b2015           1utbA/1_0_2     1utbA/1_1_3           17.2       48.1       0.70        195        12%
b0254_b2916 :1 b0254 b2916 :2 1     b0254           b2916           1utbA/1_0_2     1utbA/1_1_3           16.9       47.0       0.70        193        10%
b0254_b3105 :1 b0254 b3105 :2 1     b0254           b3105           1utbA/1_0_2     1utbA/1_1_3           16.8       46.6       0.70        194        11%
b0254_b3118 :1 b0254 b3118 :2 1     b0254           b3118           3ho7A/0_0_0     3ho7A/0_1_1           12.9       34.6       0.66        185         9%
b0254_b3585 :1 b0254 b3585 :2 1     b0254           b3585           1utbA/1_0_2     1utbA/1_1_3           16.6       46.2       0.70        194        10%
b0254_b3828 :1 b0254 b3828 :2 1     b0254           b3828           3oxnA/1_0_0     3oxnA/1_1_1           13.4       36.6       0.62        165        13%
b0254_b4327 :1 b0254 b4327 :2 1     b0254           b4327           1utbA/1_0_2     1utbA/1_1_3           16.7       46.3       0.70        192        10%
b0262_b0448 :1 b0262 b0448 :2 1     b0262           b0448           2r6gA/1_0_0     2r6gA/1_1_1           16.8       47.9       0.59        238        32%
b0262_b0449 :1 b0262 b0449 :2 1     b0262           b0449           2r6gA/1_0_0     2r6gA/1_1_1           16.6       47.3       0.59        238        31%
b0262_b0886 :1 b0262 b0886 :2 1     b0262           b0886           3rlfA/1_0_3     3rlfA/1_1_4           16.0       45.2       0.58        237        35%
b0262_b0887 :1 b0262 b0887 :2 1     b0262           b0887           2r6gA/0_0_0     2r6gA/0_1_1           16.6       48.1       0.52        238        34%
b0262_b0914 :1 b0262 b0914 :2 1     b0262           b0914           2r6gA/1_0_0     2r6gA/1_1_1           17.5       50.0       0.60        240        34%
b0262_b1709 :1 b0262 b1709 :2 1     b0262           b1709           2awnB/1_0_1     2awnB/1_1_0            8.3       22.6       0.40        175        32%
b0262_b3749 :1 b0262 b3749 :2 1     b0262           b3749           2yz2A/2_0_0     2yz2A/2_1_3            7.0       17.9       0.45        125        15%
b0262_b4087 :1 b0262 b4087 :2 1     b0262           b4087           2yz2A/1_0_6     2yz2A/1_1_5            7.0       17.8       0.46        126        13%
b0316_b0504 :1 b0316 b0504 :2 1     b0316           b0504           1utbA/1_0_2     1utbA/1_1_3           16.5       46.7       0.62        191        12%
b0316_b0603 :1 b0316 b0603 :2 1     b0316           b0603           2esnA/1_0_0     2esnA/1_1_1           20.3       57.5       0.75        232        11%
b0316_b0768 :1 b0316 b0768 :2 1     b0316           b0768           2esnA/1_0_0     2esnA/1_1_1           19.7       57.7       0.54        228         9%
b0316_b0900 :1 b0316 b0900 :2 1     b0316           b0900           2uyeA/1_0_2     2uyeA/1_1_3           16.5       45.8       0.71        195        10%
b0316_b1275 :1 b0316 b1275 :2 1     b0316           b1275           2esnA/1_0_0     2esnA/1_1_1           19.5       56.9       0.54        228        10%
b0316_b1328 :1 b0316 b1328 :2 1     b0316           b1328           3fxqA/1_0_2     3fxqA/1_1_1           15.0       41.1       0.67        190        11%
b0316_b1339 :1 b0316 b1339 :2 1     b0316           b1339           2uyfA/1_0_2     2uyfA/1_1_3           16.4       46.4       0.62        189        13%
b0316_b1526 :1 b0316 b1526 :2 1     b0316           b1526           2uyeA/1_0_0     2uyeA/1_1_1           16.2       45.7       0.62        186        12%
b0316_b1595 :1 b0316 b1595 :2 1     b0316           b1595           3fxuA/1_0_0     3fxuA/1_1_3           15.8       43.5       0.71        175        13%
b0316_b1659 :1 b0316 b1659 :2 1     b0316           b1659           1utbA/1_0_2     1utbA/1_1_3           16.4       46.4       0.62        191         8%
b0316_b1799 :1 b0316 b1799 :2 1     b0316           b1799           2uyeA/0_0_0     2uyeA/0_1_1           16.5       45.6       0.71        195        10%
b0316_b1987 :1 b0316 b1987 :2 1     b0316           b1987           1utbA/1_0_2     1utbA/1_1_3           16.9       47.9       0.62        191         9%
b0316_b1988 :1 b0316 b1988 :2 1     b0316           b1988           1utbA/1_0_2     1utbA/1_1_3           16.3       46.0       0.62        189        10%
b0316_b2015 :1 b0316 b2015 :2 1     b0316           b2015           2esnA/1_0_0     2esnA/1_1_1           21.1       59.7       0.77        233        15%
b0316_b2157 :1 b0316 b2157 :2 1     b0316           b2157           2esnA/1_0_0     2esnA/1_1_1           20.4       59.3       0.58        226        11%
b0316_b2405 :1 b0316 b2405 :2 1     b0316           b2405           3fxrA/1_0_0     3fxrA/1_1_3           15.5       43.6       0.62        201         6%
b0316_b2409 :1 b0316 b2409 :2 1     b0316           b2409           1utbA/1_0_2     1utbA/1_1_3           16.6       47.1       0.62        191        12%
b0316_b2537 :1 b0316 b2537 :2 1     b0316           b2537           2esnA/1_0_0     2esnA/1_1_1           19.8       57.9       0.55        228         9%
b0316_b2577 :1 b0316 b2577 :2 1     b0316           b2577           1utbA/1_0_0     1utbA/1_1_1           16.5       46.7       0.62        189        11%
b0316_b2839 :1 b0316 b2839 :2 1     b0316           b2839           2esnA/1_0_0     2esnA/1_1_1           19.4       56.7       0.54        228        10%
b0316_b2916 :1 b0316 b2916 :2 1     b0316           b2916           2esnA/1_0_0     2esnA/1_1_1           20.8       59.2       0.75        232         9%
b0316_b3105 :1 b0316 b3105 :2 1     b0316           b3105           2esnA/1_0_0     2esnA/1_1_1           20.8       59.2       0.74        231        10%
b0316_b3521 :1 b0316 b3521 :2 1     b0316           b3521           3fxqA/1_0_2     3fxqA/1_1_1           15.0       41.3       0.67        190        11%
b0316_b3585 :1 b0316 b3585 :2 1     b0316           b3585           2esnA/1_0_0     2esnA/1_1_1           20.3       57.4       0.75        231         9%
b0316_b3773 :1 b0316 b3773 :2 1     b0316           b3773           2uyeA/1_0_0     2uyeA/1_1_1           16.7       47.2       0.62        190        10%
b0316_b3828 :1 b0316 b3828 :2 1     b0316           b3828           2uyeA/0_0_0     2uyeA/0_1_1           16.1       45.3       0.62        186        10%
b0316_b3961 :1 b0316 b3961 :2 1     b0316           b3961           1utbA/1_0_2     1utbA/1_1_3           16.7       47.4       0.62        189         8%
b0316_b4327 :1 b0316 b4327 :2 1     b0316           b4327           2esnA/1_0_0     2esnA/1_1_1           20.5       58.2       0.74        230        10%
b0325_b1478 :1 b0325 b1478 :2 1     b0325           b1478           1nvgA/1_0_2     1nvgA/1_0_3           17.6       49.2       0.72        198        27%
b0338_b3118 :1 b0338 b3118 :2 1     b0338           b3118           3n6uA/2_0_1     3n6uA/2_0_0           14.7       39.7       0.72        168        13%
b0338_b3585 :1 b0338 b3585 :2 1     b0338           b3585           3fxuA/1_0_2     3fxuA/1_1_1           15.5       42.4       0.71        174        13%
b0356_b1478 :1 b0356 b1478 :2 1     b0356           b1478           1nvgA/1_0_2     1nvgA/1_0_3           19.2       53.9       0.75        201        24%
b0366_b0589 :1 b0366 b0589 :2 1     b0366           b0589           2nq2C/0_0_1     2nq2C/0_1_0           11.6       29.7       0.73        144        36%
b0366_b0590 :1 b0366 b0590 :2 1     b0366           b0590           2nq2C/0_0_1     2nq2C/0_1_0           11.5       29.5       0.73        144        40%
b0366_b0887 :1 b0366 b0887 :2 1     b0366           b0887           3rlfA/1_0_3     3rlfA/1_1_4           12.9       36.5       0.47        186        38%
b0366_b1681 :1 b0366 b1681 :2 1     b0366           b1681           2zu0C/1_0_2     2zu0C/1_1_0            8.3       20.7       0.59        107        46%
b0366_b1709 :1 b0366 b1709 :2 1     b0366           b1709           2r6gA/0_0_0     2r6gA/0_1_1           12.7       36.0       0.48        189        36%
b0366_b1711 :1 b0366 b1711 :2 1     b0366           b1711           2nq2C/1_0_1     2nq2C/1_1_0           11.1       28.2       0.73        144        35%
b0366_b3749 :1 b0366 b3749 :2 1     b0366           b3749           2q0hA/0_0_0     2q0hA/0_1_1            8.5       20.2       0.69        132        37%
b0366_b4087 :1 b0366 b4087 :2 1     b0366           b4087           2q0hA/1_0_0     2q0hA/1_1_1            8.4       20.0       0.69        132        35%
b0366_b4288 :1 b0366 b4288 :2 1     b0366           b4288           2nq2C/0_0_1     2nq2C/0_1_0           11.7       30.2       0.73        145        40%
b0366_b4289 :1 b0366 b4289 :2 1     b0366           b4289           2nq2C/0_0_1     2nq2C/0_1_0           11.6       29.7       0.73        144        38%
b0448_b1246 :1 b0448 b1246 :2 1     b0448           b1246           2fgjA/0_0_0     2fgjA/0_1_1           14.3       39.2       0.67        187        38%
b0448_b1247 :1 b0448 b1247 :2 1     b0448           b1247           3puyA/1_0_3     3puyA/1_1_4           13.8       38.9       0.54        192        28%
b0448_b1483 :1 b0448 b1483 :2 1     b0448           b1483           2r6gA/0_0_0     2r6gA/0_1_1           14.1       39.6       0.54        200        29%
b0448_b1484 :1 b0448 b1484 :2 1     b0448           b1484           2fgjA/0_0_0     2fgjA/0_1_1           14.4       39.3       0.67        187        36%
b0448_b1682 :1 b0448 b1682 :2 1     b0448           b1682           3b5yA/0_0_0     3b5yA/0_1_1           14.6       43.9       0.29        208        24%
b0448_b2201 :1 b0448 b2201 :2 1     b0448           b2201           3puwA/1_0_3     3puwA/1_1_4           12.5       35.4       0.46        179        25%
b0448_b2422 :1 b0448 b2422 :2 1     b0448           b2422           2r6gA/0_0_0     2r6gA/0_1_1           16.8       47.6       0.60        238        31%
b0448_b2677 :1 b0448 b2677 :2 1     b0448           b2677           2fgjA/0_0_0     2fgjA/0_1_1           13.9       38.2       0.65        184        39%
b0448_b3541 :1 b0448 b3541 :2 1     b0448           b3541           2fgjA/0_0_0     2fgjA/0_1_1           14.3       39.1       0.67        187        38%
b0449_b1246 :1 b0449 b1246 :2 1     b0449           b1246           2fgjA/0_0_0     2fgjA/0_1_1           14.5       39.6       0.67        187        39%
b0449_b1247 :1 b0449 b1247 :2 1     b0449           b1247           3rlfA/1_0_3     3rlfA/1_1_4           13.8       39.0       0.53        198        28%
b0449_b1483 :1 b0449 b1483 :2 1     b0449           b1483           3rlfA/1_0_3     3rlfA/1_1_4           14.0       39.3       0.54        200        29%
b0449_b1484 :1 b0449 b1484 :2 1     b0449           b1484           2fgjA/0_0_0     2fgjA/0_1_1           14.4       39.4       0.67        187        36%
b0449_b1682 :1 b0449 b1682 :2 1     b0449           b1682           3qf4B/1_0_1     3qf4B/1_1_0           10.2       29.6       0.31        239        24%
b0449_b2201 :1 b0449 b2201 :2 1     b0449           b2201           3puwA/1_0_3     3puwA/1_1_4           12.5       35.4       0.46        179        24%
b0449_b2422 :1 b0449 b2422 :2 1     b0449           b2422           2r6gA/1_0_0     2r6gA/1_1_1           16.6       47.0       0.60        238        29%
b0449_b2677 :1 b0449 b2677 :2 1     b0449           b2677           2fgjA/0_0_0     2fgjA/0_1_1           14.2       38.8       0.65        184        39%
b0449_b3541 :1 b0449 b3541 :2 1     b0449           b3541           2fgjA/0_0_0     2fgjA/0_1_1           14.4       39.5       0.67        187        39%
b0490_b3749 :1 b0490 b3749 :2 1     b0490           b3749           2q0hA/0_0_0     2q0hA/0_1_1            8.4       19.9       0.69        131        38%
b0490_b4087 :1 b0490 b4087 :2 1     b0490           b4087           2q0hA/1_0_0     2q0hA/1_1_1            8.3       19.8       0.69        131        35%
b0495_b3749 :1 b0495 b3749 :2 1     b0495           b3749           2q0hA/0_0_0     2q0hA/0_1_1            8.5       20.5       0.69        132        43%
b0495_b4087 :1 b0495 b4087 :2 1     b0495           b4087           2q0hA/0_0_0     2q0hA/0_1_1            8.3       19.8       0.69        132        40%
b0504_b2015 :1 b0504 b2015 :2 1     b0504           b2015           2esnA/1_0_0     2esnA/1_1_1           20.4       58.4       0.70        228        14%
b0504_b2808 :1 b0504 b2808 :2 1     b0504           b2808           3n6tA/2_0_1     3n6tA/2_0_0           14.6       39.8       0.70        174        11%
b0504_b3118 :1 b0504 b3118 :2 1     b0504           b3118           3fxuA/1_0_2     3fxuA/1_1_1           15.9       41.9       0.91        179        10%
b0504_b3521 :1 b0504 b3521 :2 1     b0504           b3521           3hhfA/0_0_1     3hhfA/0_1_0           14.6       39.9       0.68        169        20%
b0504_b3585 :1 b0504 b3585 :2 1     b0504           b3585           2esnA/1_0_0     2esnA/1_1_1           19.5       55.3       0.70        226         9%
b0589_b0933 :1 b0589 b0933 :2 1     b0589           b0933           2nq2A/0_0_0     2nq2A/0_1_1           10.4       26.3       0.70        138        34%
b0589_b1318 :1 b0589 b1318 :2 1     b0589           b1318           4dblC/1_0_2     4dblC/1_1_0            8.7       20.7       0.71        134        27%
b0589_b1441 :1 b0589 b1441 :2 1     b0589           b1441           2nq2A/1_0_0     2nq2A/1_1_1           11.2       28.3       0.75        143        34%
b0589_b2129 :1 b0589 b2129 :2 1     b0589           b2129           2nq2A/1_0_0     2nq2A/1_1_1           11.2       28.1       0.76        142        28%
b0589_b2201 :1 b0589 b2201 :2 1     b0589           b2201           2nq2A/1_0_0     2nq2A/1_1_1           10.4       25.9       0.72        138        28%
b0589_b3479 :1 b0589 b3479 :2 1     b0589           b3479           2nq2A/0_0_0     2nq2A/0_1_1           11.3       28.9       0.73        142        29%
b0589_b3480 :1 b0589 b3480 :2 1     b0589           b3480           2nq2C/1_0_1     2nq2C/1_1_0           11.6       29.8       0.73        144        34%
b0589_b4096 :1 b0589 b4096 :2 1     b0589           b4096           2nq2A/1_0_0     2nq2A/1_1_1           11.5       29.5       0.73        144        32%
b0589_b4097 :1 b0589 b4097 :2 1     b0589           b4097           2nq2A/1_0_0     2nq2A/1_1_1           11.6       29.6       0.75        143        28%
b0590_b0933 :1 b0590 b0933 :2 1     b0590           b0933           2nq2A/0_0_0     2nq2A/0_1_1           10.3       25.9       0.70        138        39%
b0590_b1318 :1 b0590 b1318 :2 1     b0590           b1318           1l7vA/1_0_0     1l7vA/1_1_2            8.7       20.8       0.71        136        30%
b0590_b1441 :1 b0590 b1441 :2 1     b0590           b1441           2nq2A/1_0_0     2nq2A/1_1_1           11.1       28.1       0.75        143        38%
b0590_b2129 :1 b0590 b2129 :2 1     b0590           b2129           2nq2C/1_0_1     2nq2C/1_1_0           11.2       28.2       0.76        142        32%
b0590_b2201 :1 b0590 b2201 :2 1     b0590           b2201           1l7vC/0_0_2     1l7vC/0_1_0            9.5       23.2       0.71        136        30%
b0590_b3479 :1 b0590 b3479 :2 1     b0590           b3479           2nq2A/1_0_0     2nq2A/1_1_1           11.3       29.0       0.73        142        33%
b0590_b3480 :1 b0590 b3480 :2 1     b0590           b3480           2nq2A/1_0_0     2nq2A/1_1_1           11.5       29.5       0.73        144        38%
b0590_b4096 :1 b0590 b4096 :2 1     b0590           b4096           2nq2A/0_0_0     2nq2A/0_1_1           11.6       29.7       0.73        144        36%
b0590_b4097 :1 b0590 b4097 :2 1     b0590           b4097           2nq2A/1_0_0     2nq2A/1_1_1           11.7       29.8       0.75        143        32%
b0603_b3118 :1 b0603 b3118 :2 1     b0603           b3118           2esnA/1_0_0     2esnA/1_1_1           17.9       51.6       0.56        225        10%
b0603_b3585 :1 b0603 b3585 :2 1     b0603           b3585           2esnA/1_0_0     2esnA/1_1_1           19.8       55.8       0.75        234        11%
b0652_b1496 :1 b0652 b1496 :2 1     b0652           b1496           4aytA/1_0_0     4aytA/1_0_1            5.6       14.8       0.31        235        22%
b0652_b2211 :1 b0652 b2211 :2 1     b0652           b2211           4aytA/1_0_1     4aytA/1_0_0            7.0       19.3       0.31        239        28%
b0652_b3749 :1 b0652 b3749 :2 1     b0652           b3749           2q0hA/0_0_0     2q0hA/0_1_1            8.7       21.0       0.69        132        51%
b0652_b4087 :1 b0652 b4087 :2 1     b0652           b4087           2q0hA/0_0_0     2q0hA/0_1_1            8.4       20.1       0.69        132        49%
b0692_b4132 :1 b0692 b4132 :2 1     b0692           b4132           3l1lA/1_0_1     3l1lA/1_0_0           20.7       57.2       0.91        216        22%
b0730_b2101 :1 b0730 b2101 :2 1     b0730           b2101           2wv0A/0_0_0     2wv0A/0_1_8           14.4       36.9       0.93        186        24%
b0765_b1709 :1 b0765 b1709 :2 1     b0765           b1709           2q0hA/0_0_0     2q0hA/0_1_1            8.9       21.3       0.73        134        41%
b0765_b3749 :1 b0765 b3749 :2 1     b0765           b3749           2q0hA/0_0_0     2q0hA/0_1_1            8.5       20.3       0.69        132        40%
b0765_b4087 :1 b0765 b4087 :2 1     b0765           b4087           2q0hA/0_0_0     2q0hA/0_1_1            8.4       20.0       0.69        132        38%
b0765_b4228 :1 b0765 b4228 :2 1     b0765           b4228           2q0hA/0_0_0     2q0hA/0_1_1            8.6       20.8       0.69        132        44%
b0768_b2808 :1 b0768 b2808 :2 1     b0768           b2808           3fxuA/1_0_0     3fxuA/1_1_3           15.1       41.5       0.69        174        13%
b0768_b3118 :1 b0768 b3118 :2 1     b0768           b3118           3fxuA/1_0_2     3fxuA/1_1_1           15.1       41.0       0.73        175        13%
b0768_b3521 :1 b0768 b3521 :2 1     b0768           b3521           3fxuA/1_0_2     3fxuA/1_1_1           14.9       40.9       0.69        176        12%
b0768_b3585 :1 b0768 b3585 :2 1     b0768           b3585           3fxqA/1_0_0     3fxqA/1_1_3           15.4       42.6       0.68        185        12%
b0797_b1343 :1 b0797 b1343 :2 1     b0797           b1343           2hyiC/0_0_4     2hyiC/0_1_8            5.2       11.1       0.54         56        28%
b0809_b3749 :1 b0809 b3749 :2 1     b0809           b3749           2q0hA/0_0_0     2q0hA/0_1_1            8.7       20.9       0.69        132        53%
b0809_b4087 :1 b0809 b4087 :2 1     b0809           b4087           2q0hA/0_0_0     2q0hA/0_1_1            8.5       20.3       0.69        132        51%
b0855_b1709 :1 b0855 b1709 :2 1     b0855           b1709           2q0hA/0_0_0     2q0hA/0_1_1            8.9       21.1       0.73        134        44%
b0855_b3749 :1 b0855 b3749 :2 1     b0855           b3749           2q0hA/0_0_0     2q0hA/0_1_1            8.5       20.4       0.69        132        43%
b0855_b4087 :1 b0855 b4087 :2 1     b0855           b4087           2q0hA/0_0_0     2q0hA/0_1_1            8.3       19.8       0.69        132        41%
b0864_b3749 :1 b0864 b3749 :2 1     b0864           b3749           2q0hA/0_0_0     2q0hA/0_1_1            8.7       20.9       0.69        132        49%
b0864_b4087 :1 b0864 b4087 :2 1     b0864           b4087           2q0hA/0_0_0     2q0hA/0_1_1            8.5       20.3       0.69        132        46%
b0886_b1246 :1 b0886 b1246 :2 1     b0886           b1246           3qf4A/1_0_0     3qf4A/1_1_1            7.8       22.0       0.30        268        22%
b0886_b1247 :1 b0886 b1247 :2 1     b0886           b1247           3puvA/1_0_3     3puvA/1_1_4           13.0       36.2       0.53        190        32%
b0886_b1483 :1 b0886 b1483 :2 1     b0886           b1483           3puvA/1_0_3     3puvA/1_1_4           13.1       36.4       0.54        192        32%
b0886_b1484 :1 b0886 b1484 :2 1     b0886           b1484           3qf4A/1_0_0     3qf4A/1_1_1            7.9       22.2       0.30        268        21%
b0886_b1682 :1 b0886 b1682 :2 1     b0886           b1682           1mv5A/1_0_0     1mv5A/1_1_1            8.0       19.9       0.56        123        21%
b0886_b2201 :1 b0886 b2201 :2 1     b0886           b2201           2r6gA/1_0_0     2r6gA/1_1_1           12.6       35.8       0.45        181        27%
b0886_b2422 :1 b0886 b2422 :2 1     b0886           b2422           2r6gA/1_0_0     2r6gA/1_1_1           16.3       46.3       0.59        236        33%
b0886_b2677 :1 b0886 b2677 :2 1     b0886           b2677           4aytA/1_0_1     4aytA/1_0_0            7.7       21.7       0.31        248        28%
b0886_b3541 :1 b0886 b3541 :2 1     b0886           b3541           3qf4A/1_0_0     3qf4A/1_1_1            8.0       22.4       0.30        268        21%
b0887_b0933 :1 b0887 b0933 :2 1     b0887           b0933           2fgkA/0_0_0     2fgkA/0_1_1           13.4       36.8       0.62        183        32%
b0887_b1246 :1 b0887 b1246 :2 1     b0887           b1246           2olkA/0_0_0     2olkA/0_1_1            6.7       14.5       0.71        106        24%
b0887_b1247 :1 b0887 b1247 :2 1     b0887           b1247           2olkA/0_0_0     2olkA/0_1_1            6.6       14.2       0.71        106        25%
b0887_b1318 :1 b0887 b1318 :2 1     b0887           b1318           3rlfA/1_0_3     3rlfA/1_1_4           16.2       46.6       0.52        226        45%
b0887_b1441 :1 b0887 b1441 :2 1     b0887           b1441           3rlfA/1_0_3     3rlfA/1_1_4           16.8       48.6       0.52        239        38%
b0887_b1483 :1 b0887 b1483 :2 1     b0887           b1483           2olkA/0_0_0     2olkA/0_1_1            6.7       14.3       0.71        106        27%
b0887_b1484 :1 b0887 b1484 :2 1     b0887           b1484           2olkA/0_0_0     2olkA/0_1_1            6.7       14.3       0.71        106        27%
b0887_b1682 :1 b0887 b1682 :2 1     b0887           b1682           2olkA/0_0_0     2olkA/0_1_1            6.4       13.4       0.71        104        22%
b0887_b2201 :1 b0887 b2201 :2 1     b0887           b2201           3rlfA/0_0_3     3rlfA/0_1_4           12.9       36.5       0.46        185        29%
b0887_b2422 :1 b0887 b2422 :2 1     b0887           b2422           3rlfA/1_0_3     3rlfA/1_1_4           16.2       46.6       0.52        238        34%
b0887_b2677 :1 b0887 b2677 :2 1     b0887           b2677           3puwA/1_0_3     3puwA/1_1_4           12.9       36.1       0.51        191        37%
b0887_b3480 :1 b0887 b3480 :2 1     b0887           b3480           2fgkA/0_0_0     2fgkA/0_1_1           13.7       37.8       0.62        183        34%
b0887_b3540 :1 b0887 b3540 :2 1     b0887           b3540           2olkA/0_0_0     2olkA/0_1_1            6.8       14.6       0.71        106        21%
b0887_b3541 :1 b0887 b3541 :2 1     b0887           b3541           2olkA/0_0_0     2olkA/0_1_1            6.6       14.1       0.71        106        22%
b0887_b4096 :1 b0887 b4096 :2 1     b0887           b4096           2fgkA/0_0_0     2fgkA/0_1_1           13.3       36.2       0.62        182        30%
b0900_b3118 :1 b0900 b3118 :2 1     b0900           b3118           3ho7A/1_0_0     3ho7A/1_1_1           13.0       35.1       0.66        185         9%
b0900_b3585 :1 b0900 b3585 :2 1     b0900           b3585           1utbA/1_0_2     1utbA/1_1_3           16.6       45.9       0.72        197        10%
b0914_b1246 :1 b0914 b1246 :2 1     b0914           b1246           3puyA/1_0_3     3puyA/1_1_4           13.8       38.8       0.53        192        31%
b0914_b1247 :1 b0914 b1247 :2 1     b0914           b1247           3puyA/0_0_3     3puyA/0_1_4           14.4       40.8       0.54        194        30%
b0914_b1483 :1 b0914 b1483 :2 1     b0914           b1483           3puxA/1_0_3     3puxA/1_1_4           14.5       41.1       0.54        196        31%
b0914_b1484 :1 b0914 b1484 :2 1     b0914           b1484           3puyA/1_0_3     3puyA/1_1_4           13.7       38.7       0.53        192        31%
b0914_b1682 :1 b0914 b1682 :2 1     b0914           b1682           3b5yA/0_0_0     3b5yA/0_1_1           15.3       46.1       0.29        211        85%
b0914_b2201 :1 b0914 b2201 :2 1     b0914           b2201           3puvA/1_0_3     3puvA/1_1_4           12.8       36.3       0.46        180        27%
b0914_b2422 :1 b0914 b2422 :2 1     b0914           b2422           3puvA/1_0_3     3puvA/1_1_4           17.0       48.4       0.61        239        33%
b0914_b2677 :1 b0914 b2677 :2 1     b0914           b2677           3puyA/1_0_3     3puyA/1_1_4           13.8       38.9       0.51        190        35%
b0914_b3541 :1 b0914 b3541 :2 1     b0914           b3541           3puyA/1_0_3     3puyA/1_1_4           13.8       38.9       0.53        192        30%
b0933_b1709 :1 b0933 b1709 :2 1     b0933           b1709           2fgjA/0_0_0     2fgjA/0_1_1           13.2       36.1       0.62        176        27%
b0933_b1711 :1 b0933 b1711 :2 1     b0933           b1711           4dblC/0_0_2     4dblC/0_1_0           10.9       27.6       0.73        144        56%
b0933_b3749 :1 b0933 b3749 :2 1     b0933           b3749           2q0hA/0_0_0     2q0hA/0_1_1            8.7       20.8       0.69        132        43%
b0933_b4087 :1 b0933 b4087 :2 1     b0933           b4087           2q0hA/0_0_0     2q0hA/0_1_1            8.5       20.2       0.69        132        41%
b0933_b4288 :1 b0933 b4288 :2 1     b0933           b4288           2nq2C/0_0_1     2nq2C/0_1_0           10.5       26.8       0.70        139        39%
b0933_b4289 :1 b0933 b4289 :2 1     b0933           b4289           2nq2C/0_0_1     2nq2C/0_1_0           10.4       26.3       0.70        138        36%
b0939_b3047 :1 b0939 b3047 :2 1     b0939           b3047           3gfuA/0_0_2     3gfuA/0_1_0            8.6       19.6       0.78         99        24%
b0962_b3778 :1 b0962 b3778 :2 1     b0962           b3778           2pjrA/0_0_4     2pjrA/0_1_6            5.4       11.5       0.60        103        16%
b0962_b3813 :1 b0962 b3813 :2 1     b0962           b3813           2pjrA/1_0_4     2pjrA/1_1_6            5.9       12.0       0.69        107        17%
